0,1,2,3,4,5,6,7,8,9
0.29810897,1.8508921,0.49503684,-1.715767,1.1534811,1.7764317,-0.49484575,1.835978,1.135372,-2.0118706
4.372545,4.8914933,3.6554766,-2.2091184,2.4797134,3.2919662,0.6018353,5.471918,-0.5088832,-1.6715401
-0.15855056,1.7274647,2.11438,-3.5830019,2.4199905,3.589248,2.0321257,2.7758825,4.1940084,-4.5858903
5.1608863,5.73965,4.5341663,-2.6243498,3.1079206,3.9387345,0.9021982,6.6569576,-0.8315721,-1.8569895
4.4950833,4.5651197,3.7658262,-2.1852806,2.4286556,3.257221,0.71389735,5.494858,-0.2037113,-1.8635296
-0.51014715,1.7712792,2.205463,-3.273764,2.5227928,3.1139817,1.90821,2.3672013,3.944043,-4.2280216
-0.50902337,1.7827005,1.9396268,-3.2620456,2.444993,2.8164985,2.2782817,2.1066904,3.3493536,-3.439428
-0.0062539577,1.5978408,2.9283295,-2.2401986,2.0364575,1.3671811,2.6402466,1.022011,2.7574413,-2.1496806
0.6998455,1.8805296,0.752839,-1.4463427,0.8938873,1.865858,-0.4483859,2.0297647,1.2847921,-2.2361944
5.0516963,5.524767,4.498878,-2.4782164,3.012545,3.869931,0.84576064,6.445629,-0.6583065,-1.872429
5.0802007,5.6883035,4.4431963,-2.6166162,3.0335922,3.809871,0.81210804,6.578763,-0.8423723,-1.8464446
-0.023745403,1.4466519,2.643271,-2.1985345,1.8067114,1.5436571,2.3263757,1.1727054,2.8348978,-2.2701921
0.24521044,1.5789517,2.874977,-2.2564442,1.7309777,1.5410672,2.5780544,1.3184452,2.8867903,-2.3332317
0.6069023,1.5151589,2.2757673,-2.5682213,1.5122126,2.5555742,1.8761783,2.3961353,3.3482141,-3.469869
0.45165038,2.15934,0.5977778,-1.9073232,1.2635797,2.1086361,-0.651265,2.1566358,1.2776629,-2.2553644
0.9593854,1.1527416,1.1999336,-0.88627505,0.2988766,1.38365,0.41716486,1.4821745,0.97572374,-1.4037877
0.629894,1.8024237,0.577851,-1.3021352,0.96006966,1.5212198,-0.38048065,1.7170575,0.7668417,-1.6136886
4.679998,4.761921,3.957677,-2.2576692,2.557969,3.4093163,0.8415582,5.7783036,-0.36722666,-2.0268388
0.5947001,0.98880935,2.6235366,-2.0999405,1.2067196,2.1069376,1.9568806,1.7615747,3.4726565,-2.6157205
-0.41796583,1.8152575,2.1831522,-3.6536207,2.6123924,3.5390131,1.9741292,2.7084422,4.213996,-4.5791802
-0.01872307,2.079648,3.6484897,-2.5345886,2.2180037,1.3544296,3.4635074,0.80367523,2.4919467,-1.9126765
-0.25665885,1.744459,2.0860357,-3.581233,2.3174434,3.620643,2.0276692,2.8117294,4.113148,-4.4952717
4.6223607,5.1419907,4.1166453,-2.4057858,2.7069068,3.6346684,0.8388397,5.843603,-0.6343656,-1.6639442
5.41794,5.9781857,4.75632,-2.7741597,3.2749598,3.97664,0.73402286,6.9862,-0.7876936,-2.0047278
-0.30003566,1.8471726,2.1652894,-3.5987432,2.5892506,3.4604688,2.1329894,2.7146893,4.1887846,-4.4288707
